session_id,target
398,0.00015501717086660203
399,2.4089859347663152e-08
400,2.2990235114579466e-05
401,6.392793031591847e-08
402,1.962754679568759e-05
403,1.1103989798350498e-05
404,0.18258348299980517
405,0.00010914162298573428
406,0.0060691837126426364
407,0.00018595331839080982
408,6.413465891126072e-06
409,0.0034510160159055537
410,4.566187439496388e-05
411,6.745723391902262e-05
412,1.0320640433499035e-05
413,0.0007131047423727789
414,6.459431143418446e-08
415,6.019534581092304e-09
416,0.0012454961933808005
417,0.0024571793339761426
418,1.4708038631148908e-07
419,4.980623423970279e-07
420,0.00013020961969237822
421,0.0015528897939986565
422,0.0016289251810257467
423,1.2549854111118467e-07
424,0.00015329549007076857
425,1.8853956500654686e-08
426,0.18082369311218474
427,1.875152529249978e-06
428,7.541187882596355e-09
429,0.0027686935164370863
430,9.451631421422303e-05
431,6.763986633146096e-06
432,0.001651715303309039
433,7.052300825471272e-06
434,0.0005108552536481575
435,0.00016678959905993605
436,0.0009663994685634015
437,0.003934954514925641
438,0.00140324491694757
439,0.0010191058970308877
440,4.086094926217291e-09
441,0.000351554032002618
442,0.00011210686506248376
443,2.8151623300761846e-05
444,0.00019283317839970186
445,0.0018461182897293155
446,0.0011796761377684786
447,2.0756042895957283e-06
448,0.00898101239105478
449,0.00039793496533498866
450,3.5813675933664744e-05
451,0.00016912551764669794
452,0.0008880590316019664
453,0.00014591934101737764
454,2.2399328927331718e-07
455,0.0003172259663118201
456,5.362291014753292e-06
457,2.0129011818521757e-05
458,0.0001126053108027312
459,0.0011123190498437128
460,0.01330969827037866
461,0.0007905357008775087
462,1.4109145410495263e-06
463,6.006600337192795e-07
464,0.00031415574072694424
465,0.0006748975150247496
466,1.9954266662367588e-06
467,0.0001646196980194446
468,1.1508185715000386e-05
469,0.0011381184432048847
470,0.003295624707168879
471,0.006151829147867784
472,6.210327473480345e-08
473,0.0008989885024505258
474,8.946412470816544e-07
475,0.0031728257832731653
476,6.451518196285167e-08
477,0.0007323327954260497
478,0.00016124930824610884
479,0.2915919218655156
480,7.852311559646225e-06
481,0.0015719613472807334
482,0.0115163132205478
483,0.008685695993100971
484,0.0005002070152256169
485,0.003819503638182709
486,2.229598002347618e-05
487,0.0016777442302799048
488,5.9951419875122276e-05
489,0.0005706473271279599
490,7.81132792532598e-07
491,0.002716561404378645
492,0.0005932977723900945
493,0.00047843400293255434
494,2.6725359370041586e-06
495,6.125934449908352e-05
496,0.006643686091507389
497,0.00019125614765514506
498,0.0007592724669234251
499,2.0490672108204177e-12
500,0.0012322065911076101
501,0.01881999362946127
502,0.014170946428173684
503,0.012570250859351073
504,0.0006850639664314438
505,0.000164015593752346
506,8.17661749142189e-06
507,0.0012779605413281811
508,0.00021878978493754286
509,4.84406501593024e-06
510,0.0010555658310672125
511,4.086094926217291e-09
512,0.00037111869322257215
513,2.0187696625145085e-06
514,0.0026068619687153204
515,0.005970567829735946
516,0.00297089035931599
517,0.0033196059325851534
518,3.386039924952907e-05
519,0.0008849040651216127
520,0.0002923045115843342
521,0.04734452098905851
522,0.11833512168003983
523,2.277715976615179e-06
524,0.0016835155280988503
525,0.039252999184168226
526,3.2216356120082924e-05
527,0.0004020021854128054
528,7.158859184898736e-05
529,0.0012535523610395006
530,1.875152529249978e-06
531,0.00017702252014331103
532,0.0015436339651301373
533,1.9574134519240147e-08
534,0.17685993976495723
535,6.667796405406965e-08
536,0.10164904020177866
537,0.00038874822656367327
538,0.0011288091956323948
539,0.0007683212835614924
540,3.4446324798650216e-06
541,9.661178488553104e-05
542,0.00045571729363770287
543,0.0005869967477526982
544,0.009927602034467763
545,3.01564586521413e-05
546,0.0004037421435584959
547,0.0026199332408897748
548,2.6700439463568277e-06
549,0.0005146046896975403
550,0.00010726296879805362
551,0.0005173882516530735
552,0.0028160239611273214
553,1.4707457272037817e-07
554,1.0096076784609212e-05
555,1.9715726712586225e-07
556,0.009820137169950127
557,0.0004411538152222444
558,4.354994544043233e-05
559,3.099064485638149e-05
560,0.0005449133253458913
561,3.684963330859478e-05
562,0.001461545506042885
563,0.0010273585688376384
564,0.000466502601398951
565,0.0006878698199365626
566,3.3386922814756734e-05
567,8.257120243402636e-06
568,0.0021096922404404876
569,0.000910351425792913
570,0.0006228023465838153
571,0.00071234413284127
572,0.032987692698503115
573,3.102086005566922e-07
574,1.656590810918476e-05
575,1.9574134519240147e-08
576,0.0006355936024234533
577,0.005245862204606792
578,8.046282035641632e-07
579,1.1035425360568208e-05
580,6.566534689628266e-05
581,0.0032860970014414515
582,4.72097071371485e-06
583,0.0007958014694588953
584,0.08349949658390254
585,1.772031536888789e-05
586,0.0005671467876016627
587,0.0002513295611764641
588,0.0009339089128942817
589,0.05671095686149478
590,6.754698789631308e-07
591,9.88099839697097e-06
592,1.9574134519240147e-08
593,2.118755669270011e-09
594,3.3311634139668247e-06
595,0.0001576787996840948
596,2.0402037218156046e-05
597,0.00012590981292193536
598,1.875152529249978e-06
599,7.644497788694022e-06
600,0.0012749239597613883
601,0.000665141488213027
602,0.009009827601536784
603,2.9597424829354136e-06
604,1.1006470283377307e-05
605,0.0028973688667691157
606,0.0010711648348348955
607,0.0014255483732255611
608,3.616046260538155e-05
609,0.0002943217587403107
610,3.0514326917221164e-07
611,0.00033935911225867134
612,0.012109509166295865
613,1.3415719675169697e-06
614,0.0004326623259159514
615,7.984255235728732e-05
616,6.115247350523852e-05
617,2.1072882324705517e-05
618,2.3630671535806647e-05
619,0.0002907960348431591
620,0.053811757299595135
621,0.000368369791638505
622,0.028689362534763316
623,0.00032799910524657886
624,1.9574134519240147e-08
625,0.013578416850291536
626,0.0007397543559470323
627,2.4825153872612414e-06
628,4.669375580884921e-09
629,8.281046589955758e-05
630,1.2828838347736632e-06
631,1.0533323609608127e-05
632,0.0011046499845785364
633,0.05992810080268927
634,0.0005161539864489205
635,6.130683455856836e-07
636,0.0043200752155301385
637,0.00017596195618629
638,0.0008989885024505258
639,8.730726055533929e-08
640,1.1169234675053517e-07
641,7.632539400744458e-05
642,0.002240350849480298
643,0.022349798157876483
644,0.0009252679737865797
645,0.00928256421498744
646,4.946463339883715e-05
647,0.00036869120449319585
648,1.6336339708680634e-05
649,0.0003117317791538567
650,0.0002930386976221187
651,0.0006376827517716263
652,0.04906284929764718
653,0.0002987678842502838
654,1.1811118670745083e-05
655,0.015440782043914235
656,0.00314992421373749
657,8.985717826793073e-09
658,0.0001004285469148801
659,5.509747237787719e-05
660,7.789650302135345e-05
661,1.156190008824148e-05
662,6.440749222933142e-08
663,1.667668456730336e-06
664,0.0001475045064791073
665,1.882220221901838e-06
666,0.0013751882706011303
667,0.01920577095091316
668,0.0020030125513081655
669,9.030963039418866e-05
670,3.2518523886136896e-06
671,0.002371041432592855
672,0.02114910871094027
673,0.04003789736913683
674,0.0007874101616420431
675,0.002063228306737368
676,0.0011464862597424187
677,0.0021341421949557416
678,0.006988806843047136
679,1.29823008185709e-07
680,0.0050991602096997195
681,0.00036888600037275447
682,3.519074388690458e-06
683,0.0016289251810257467
684,0.005567014671407541
685,9.451631421422303e-05
686,0.006063642793701502
687,9.451631421422303e-05
688,0.004477157178565126
689,0.010400498698752411
690,0.0025732610622016903
691,5.847340291915834e-05
692,6.555474608173194e-06
693,0.0010438993555510043
694,0.0001409805727774343
695,0.00022260259065116922
696,7.905608616458928e-06
697,0.00032211265398782813
698,0.0008989885024505258
699,0.0005663530470205741
700,0.001660205261161847
701,1.4452428103015147e-05
702,2.307475669217733e-05
703,0.0010520337464074078
704,0.0037989346210918758
705,0.0008989885024505258
706,0.000679893137525084
707,0.00025393471012241317
708,0.000180339790960167
709,0.022311233766132633
710,1.1314322905961823e-05
711,6.591155692880136e-05
712,0.002665365129536921
713,0.0001570584965009524
714,1.1734126900836522e-05
715,5.225686922058633e-06
716,0.0035011965064568056
717,0.00012734410531204356
718,0.004719649267288831
719,0.0008917718515147155
720,1.0887382232821745e-06
721,4.904177468809561e-06
722,0.0009479972027040207
723,0.0028654629179037136
724,0.00026064520080609646
725,1.8348308452850318e-06
726,1.1876751276145638e-05
727,0.004534465297989189
728,0.011424866893456391
729,0.001154121258919222
730,0.00880145904023151
731,0.0004954723989839026
732,7.769777062459075e-05
733,1.2538133521432612e-07
734,9.397891413170292e-05
735,0.022780214312907016
736,3.6291284740101e-10
737,3.2557281035227615e-05
738,0.00012861251138839117
739,3.8891321804833634e-07
740,0.0013703055085209056
741,0.000712407124237889
742,0.0005340652655141617
743,0.001495131705947662
744,2.647188784543408e-06
745,0.0007032860075965159
746,0.021749009664444863
747,7.590361081945762e-05
748,8.021891487808816e-05
749,0.011360324937986993
750,0.0016289251810257467
751,2.7028236050683773e-06
752,2.720384591179295e-06
753,0.00014493085795180423
754,1.875152529249978e-06
755,8.521287010862973e-05
756,0.006865281864417987
757,0.005811013741230205
758,5.799507987148725e-05
759,6.071103591105289e-05
760,0.0028970797553375185
761,0.0010189205357998903
762,0.0007628884864236139
763,0.0003179114042459743
764,0.0005364384815908056
765,0.08300418621959355
766,4.4234728464563695e-06
767,0.0006383242567641377
768,0.00014900642851625964
769,5.050336384013394e-05
770,0.035729199829712295
771,0.0011012193614940865
772,1.0941727864420411e-07
773,0.0009382737927823562
774,0.0003393942554612275
775,0.000305696783548913
776,0.015283613404047748
777,0.009229643071770056
778,1.643981350850151e-05
779,8.985717826793073e-09
780,0.0008332913600676135
781,0.0006334280542259424
782,0.026648020697325664
783,0.0012376753408442453
784,0.0020465536507053394
785,9.07816165921091e-05
786,0.008543758027487873
787,0.00020308211347674579
788,4.478661687331523e-05
789,6.975542279141201e-05
790,4.961986786521749e-05
791,0.00036015575447534805
792,0.001028660201906488
793,0.0006345706241472173
794,0.0010030791188174871
795,0.010431655240495783
796,1.4132204651530662e-06
797,0.0009785968485281158
798,7.182358296110819e-07
799,1.705590342361814e-08
800,0.0005137622095864829
801,9.101886030132775e-06
802,0.0007556263002200607
803,4.6512531806957186e-05
804,0.0067207184276207145
805,0.002761625960304743
806,2.681185729395681e-12
807,2.505091955144019e-05
808,1.6510761137792134e-07
809,0.7372005140161594
810,0.00014298024940803157
811,5.533135939541899e-08
812,0.00032894894751170426
813,5.92544526894497e-05
814,0.002509681151250793
815,0.008726601095788572
816,0.0016843631012209332
817,0.0011203809811361947
818,0.0018477057523110735
819,7.947234673489778e-05
820,0.003163650040919124
821,0.007051693774562046
822,0.0022482539811125545
823,0.04895215248048034
824,0.0003799977759867001
825,0.0009777292990435437
826,5.626434754458472e-05
827,0.002465636693558103
828,0.0008989885024505258
829,0.000980772425525373
830,0.0008152791264693129
831,0.677626421911202
832,3.689272859474884e-05
833,0.0003849103658846073
834,2.442445463206434e-05
835,0.0005286410947483993
836,1.6507580019162645e-06
837,0.001562541828028224
838,1.4303146473623984e-07
839,4.928207291664388e-05
840,1.3817152149230774e-05
841,4.6177428068694475e-06
842,0.00023287707272170486
843,0.02769973692888364
844,0.0009435483309516215
845,0.0010060614607377968
846,6.995289550275556e-06
847,3.848980994877166e-06
848,1.8253026726263295e-05
849,0.00046316786476376917
850,1.6115799971881473e-05
851,2.0857915397753976e-07
852,0.00012563064635318658
853,0.0016289251810257467
854,2.6475133451068345e-05
855,1.2794059468347272e-05
856,2.4411607769635296e-05
857,9.451631421422303e-05
858,0.0004266344586718015
859,0.00305711713042002
860,4.913802448884251e-05
861,0.005639291649667558
862,5.5773408829804696e-05
863,6.032010475104724e-05
864,0.00044500052105569
865,0.0021456251807885417
866,0.0001220955094126188
867,0.0010540812759886166
868,0.011133371751779331
869,5.109051776815941e-07
870,5.606511437890048e-05
871,1.9134610695308945e-05
872,0.0001289057820923176
873,1.2592034383419732e-06
874,0.0037462229815493644
875,0.00012499874354312952
876,0.0038118566574278233
877,0.003234643179046957
878,0.00104166639803485
879,2.1113940822696912e-05
880,0.039295551045966846
881,0.004232407511739725
882,0.0021013778707005236
883,0.036144210363627145
884,0.0032438041923484326
885,5.924495908770781e-05
886,1.0265885240693535e-05
887,0.0002564084505806343
888,3.6565868117453733e-06
889,0.004758394869752446
890,7.228422106847293e-07
891,0.00024088701702159964
892,0.0007772764250839204
893,9.451631421422303e-05
894,0.0007060368946566382
895,6.975542279141201e-05
896,0.09306497147860783
897,1.2538133521432612e-07
898,0.023220053366964366
899,1.0098412493668707e-05
900,6.310987889023706e-05
901,0.04414578059726113
902,1.2687331475850002e-05
903,0.0003908499051456908
904,0.0010004403939742911
905,0.023218342572169745
906,1.5183290660167976e-06
907,0.008020072566654136
908,0.00013426877560621637
909,0.00012714359782785916
910,5.438822176500343e-05
911,2.1185881961133735e-06
912,1.4291053578752631e-05
913,0.00029236687025042843
914,0.004858135438273709
915,0.0005001457428027573
916,2.7424110815069083e-05
917,4.242783423360849e-05
918,0.0004260005209510492
919,1.9574134519240147e-08
920,0.011668665114157359
921,0.03035933429149522
922,8.026396682600126e-06
923,3.899012269369799e-05
924,1.6565844554740623e-06
925,0.0014088860056924862
926,1.9574134519240147e-08
927,0.001074106780830068
928,0.002238509470894306
929,0.0027809626983962927
930,0.05097045270641698
931,0.0008989885024505258
932,0.029785991397663227
933,9.451631421422303e-05
934,3.3207757028481454e-09
935,9.95479261992577e-06
936,0.0011006055031582184
937,1.9574134519240147e-08
938,0.0027897189819443297
939,0.08312015037809009
940,3.2304813332747486e-05
941,1.0485909176139508e-08
942,2.5764348134926414e-05
943,0.015580092196652542
944,0.003414017204021185
945,0.02101707553145033
946,7.205009733678758e-07
947,9.743299882337827e-06
948,2.755134127687993e-10
949,3.3739748182310956e-05
950,3.3762112542867638e-06
951,0.0002406214220200346
952,6.477747423465042e-07
953,2.0604916747468172e-05
954,0.006996915472804915
955,1.9954266662367588e-06
956,1.3415719675169697e-06
957,1.9574134519240147e-08
958,0.00437021180658605
959,0.04449690128052346
960,7.772157740200448e-07
961,7.343310324393551e-07
962,0.001549227414445662
963,4.684487984314739e-08
964,0.008039435851145004
965,1.1828225933357154e-05
966,0.0007179853891474344
967,1.2003916721843945e-08
968,0.0037395296574023744
969,2.0348131028374606e-10
970,4.9656311541186356e-05
971,0.00023765960201160166
972,0.00029747371647240054
973,0.003837967032603583
974,0.0020552760281264196
975,0.009074606275476169
976,0.00021588971701462568
977,0.0002433596816731038
978,4.303567429527217e-06
979,0.11203542078704164
980,1.4927662536349357e-09
981,1.7249978984930888e-06
982,0.0001697773903077082
983,0.0006549932805825965
984,9.894826495743407e-05
985,0.010989456819973053
986,0.0003544392153364282
987,0.0003341290243028337
988,3.802207818369623e-05
989,0.04296516022723164
990,3.379886140384581e-06
991,0.0011024661796929015
992,0.0008718326886317828
993,1.1015147747746578e-06
994,3.677204552127129e-05
995,7.704445785102072e-05
996,1.4713643834181277e-06
997,0.01985695062528196
998,0.0012394882198371194
999,0.001608197830210286
1000,0.03437567208936954
1001,0.0001776190809398919
1002,0.23281951173738674
1003,9.308890562302487e-08
1004,5.4494062614539113e-05
1005,0.0008181602981575443
1006,0.0011788953926149578
1007,7.086566018436234e-06
1008,0.046584266865055166
1009,0.0014247926911045842
1010,7.941780197026681e-05
1011,0.00022380442716783702
1012,8.330806548931724e-06
1013,0.0045702376883349615
1014,0.0020280628940158455
1015,1.0291830429234077e-05
1016,0.011048116099735475
1017,0.0005425636698297894
1018,8.36489644030314e-08
1019,7.945310625114105e-05
1020,0.00011442729325554061
1021,0.0005802586041798801
1022,0.00017561502776528462
1023,2.6479982619074583e-07
1024,1.9963022470519295e-06
1025,0.03580902243165041
1026,0.0016289251810257467
1027,5.8121349291840895e-05
1028,6.05912303710628e-08
1029,0.0002857145774977399
1030,0.04003789736913683
1031,0.00031680270877689973
1032,0.0003268963702371542
1033,2.4706488851331413e-07
1034,0.028737267786747515
1035,2.666358652729579e-07
1036,0.0016962003038029467
1037,1.629756785924669e-05
1038,0.0009137079629822567
1039,8.280235495826172e-06
1040,0.00010265338143906426
1041,0.001213160378757455
1042,0.00018279942377481579
1043,1.4144375067507833e-05
1044,3.806949475644115e-05
1045,0.00019237128510333937
1046,9.733942797899505e-06
1047,1.947365155449727e-08
1048,0.02795737090767168
1049,0.0001472301435720388
1050,0.00025159476677623664
1051,0.0010538969085887267
1052,5.651698978184877e-05
1053,2.658094122859297e-06
1054,0.005514156921495782
1055,0.00068389507960382
1056,9.772175731985882e-06
1057,3.8065978784806916e-05
1058,0.00010215116222430728
1059,0.0005076123091589858
1060,0.056107871203778845
1061,0.0032168179317750263
1062,0.0042551082022149
1063,0.00035613136817781564
1064,1.0911196484226382e-06
1065,4.603780972810822e-08
1066,0.0002636917953914183
1067,9.440370335550388e-05
1068,0.001243652768438332
1069,7.130172279651642e-05
1070,1.81045966593859e-07
1071,0.15264584193402822
1072,0.0007070869011956025
1073,4.542558088324846e-05
1074,5.33803309908523e-05
1075,0.01592507212046471
1076,0.0017865707513381119
1077,0.0009525775529986812
1078,1.4231574497332253e-07
1079,8.8178086233268e-06
1080,0.010695413333842895
1081,7.791230384635637e-06
1082,0.05229069591260845
1083,8.694122467238889e-08
1084,5.379127864162548e-06
1085,0.0003798684179590224
1086,0.01164594926364305
1087,0.005742658560341536
1088,1.0214134898995516e-05
1089,7.013944787352128e-05
1090,8.985717826793073e-09
1091,0.0005866626521599722
1092,0.00038226689800592605
1093,0.049637719624182466
1094,0.007989156764969316
1095,0.0007777354123273786
1096,3.3543877737413954e-05
1097,0.004437439196301236
1098,2.72382117877974e-06
1099,0.0034444769829154384
1100,0.00018436774131963595
1101,0.0036417193450170443
1102,2.1545612632309337e-06
1103,7.557937665537071e-06
1104,0.0007928983048539498
1105,0.001918048614884978
1106,4.917717547090623e-05
1107,0.001455100724319623
1108,0.0016463286986306543
1109,3.563647830356128e-08
1110,2.0276573675721013e-05
1111,0.004962014723851204
1112,2.3547068031668752e-05
1113,0.0007384009442958232
1114,5.791998120543259e-05
1115,6.995289550275556e-06
1116,3.4347356627135756e-05
1117,0.0002847699507079699
1118,0.0006574571376230349
1119,0.0008612401017480782
1120,6.995289550275556e-06
